relative_path,class_name,label_idx,split
Agriculture/146.jpg,Agriculture,0,train
Agriculture/147.jpg,Agriculture,0,train
Agriculture/148.jpg,Agriculture,0,train
Agriculture/149.jpg,Agriculture,0,train
Agriculture/150.jpg,Agriculture,0,train
Agriculture/151.jpg,Agriculture,0,train
Agriculture/152.jpg,Agriculture,0,train
Agriculture/153.jpg,Agriculture,0,train
Agriculture/154.jpg,Agriculture,0,train
Agriculture/155.jpg,Agriculture,0,train
Agriculture/156.jpg,Agriculture,0,train
Agriculture/157.jpg,Agriculture,0,val
Agriculture/158.jpg,Agriculture,0,train
Agriculture/159.jpg,Agriculture,0,train
Agriculture/160.jpg,Agriculture,0,val
Agriculture/161.jpg,Agriculture,0,test
Agriculture/162.jpg,Agriculture,0,test
Agriculture/163.jpg,Agriculture,0,train
Agriculture/164.jpg,Agriculture,0,train
Agriculture/165.jpg,Agriculture,0,train
Agriculture/166.jpg,Agriculture,0,train
Agriculture/167.jpg,Agriculture,0,test
Agriculture/168.jpg,Agriculture,0,train
Agriculture/169.jpg,Agriculture,0,train
Agriculture/170.jpg,Agriculture,0,train
Agriculture/171.jpg,Agriculture,0,val
Agriculture/172.jpg,Agriculture,0,train
Agriculture/173.jpg,Agriculture,0,train
Agriculture/174.jpg,Agriculture,0,train
Agriculture/175.jpg,Agriculture,0,train
Agriculture/176.jpg,Agriculture,0,train
Agriculture/177.jpg,Agriculture,0,train
Agriculture/178.jpg,Agriculture,0,train
Agriculture/179.jpg,Agriculture,0,train
Agriculture/180.jpg,Agriculture,0,train
Agriculture/181.jpg,Agriculture,0,train
Agriculture/182.jpg,Agriculture,0,train
Agriculture/183.jpg,Agriculture,0,train
Agriculture/184.jpg,Agriculture,0,train
Agriculture/185.jpg,Agriculture,0,train
Agriculture/186.jpg,Agriculture,0,train
Agriculture/187.jpg,Agriculture,0,train
Agriculture/188.jpg,Agriculture,0,test
Agriculture/189.jpg,Agriculture,0,train
Agriculture/190.jpg,Agriculture,0,val
Agriculture/191.jpg,Agriculture,0,train
Agriculture/192.jpg,Agriculture,0,test
Agriculture/193.jpg,Agriculture,0,train
Agriculture/194.jpg,Agriculture,0,train
Agriculture/195.jpg,Agriculture,0,train
Agriculture/196.jpg,Agriculture,0,train
Agriculture/197.jpg,Agriculture,0,train
Agriculture/198.jpg,Agriculture,0,train
Agriculture/199.jpg,Agriculture,0,train
Agriculture/200.jpg,Agriculture,0,train
Agriculture/201.jpg,Agriculture,0,val
Agriculture/202.jpg,Agriculture,0,val
Agriculture/203.jpg,Agriculture,0,train
Agriculture/204.jpg,Agriculture,0,train
Agriculture/205.jpg,Agriculture,0,train
Agriculture/206.jpg,Agriculture,0,val
Agriculture/207.jpg,Agriculture,0,val
Agriculture/208.jpg,Agriculture,0,train
Agriculture/209.jpg,Agriculture,0,train
Agriculture/210.jpg,Agriculture,0,train
Agriculture/211.jpg,Agriculture,0,train
Agriculture/212.jpg,Agriculture,0,train
Agriculture/213.jpg,Agriculture,0,train
Agriculture/214.jpg,Agriculture,0,train
Agriculture/215.jpg,Agriculture,0,train
Agriculture/216.jpg,Agriculture,0,train
Agriculture/217.jpg,Agriculture,0,test
Agriculture/218.jpg,Agriculture,0,test
Agriculture/219.jpg,Agriculture,0,train
Agriculture/220.jpg,Agriculture,0,train
Agriculture/221.jpg,Agriculture,0,train
Agriculture/222.jpg,Agriculture,0,train
Agriculture/223.jpg,Agriculture,0,train
Agriculture/224.jpg,Agriculture,0,train
Agriculture/225.jpg,Agriculture,0,test
Agriculture/226.jpg,Agriculture,0,train
Agriculture/227.jpg,Agriculture,0,train
Agriculture/228.jpg,Agriculture,0,train
Agriculture/229.jpg,Agriculture,0,train
Agriculture/230.jpg,Agriculture,0,train
Agriculture/231.jpg,Agriculture,0,val
Agriculture/232.jpg,Agriculture,0,train
Agriculture/233.jpg,Agriculture,0,train
Agriculture/234.jpg,Agriculture,0,train
Agriculture/235.jpg,Agriculture,0,train
Agriculture/236.jpg,Agriculture,0,train
Agriculture/237.jpg,Agriculture,0,train
Agriculture/238.jpg,Agriculture,0,train
Agriculture/239.jpg,Agriculture,0,train
Agriculture/240.jpg,Agriculture,0,train
Agriculture/241.jpg,Agriculture,0,test
Agriculture/242.jpg,Agriculture,0,test
Agriculture/243.jpg,Agriculture,0,val
Agriculture/244.jpg,Agriculture,0,val
Agriculture/245.jpg,Agriculture,0,train
Agriculture/246.jpg,Agriculture,0,train
Agriculture/247.jpg,Agriculture,0,train
Agriculture/248.jpg,Agriculture,0,train
Agriculture/249.jpg,Agriculture,0,train
Agriculture/250.jpg,Agriculture,0,train
Agriculture/251.jpg,Agriculture,0,train
Agriculture/252.jpg,Agriculture,0,val
Agriculture/253.jpg,Agriculture,0,val
Agriculture/254.jpg,Agriculture,0,train
Agriculture/255.jpg,Agriculture,0,train
Agriculture/256.jpg,Agriculture,0,train
Agriculture/257.jpg,Agriculture,0,train
Agriculture/258.jpg,Agriculture,0,train
Agriculture/259.jpg,Agriculture,0,train
Agriculture/260.jpg,Agriculture,0,train
Agriculture/261.jpg,Agriculture,0,train
Agriculture/262.jpg,Agriculture,0,train
Agriculture/263.jpg,Agriculture,0,train
Agriculture/264.jpg,Agriculture,0,train
Agriculture/265.jpg,Agriculture,0,train
Agriculture/266.jpg,Agriculture,0,train
Agriculture/267.jpg,Agriculture,0,train
Agriculture/268.jpg,Agriculture,0,train
Agriculture/269.jpg,Agriculture,0,train
Agriculture/270.jpg,Agriculture,0,val
Agriculture/271.jpg,Agriculture,0,test
Agriculture/272.jpg,Agriculture,0,train
Agriculture/273.jpg,Agriculture,0,train
Agriculture/274.jpg,Agriculture,0,test
Agriculture/275.jpg,Agriculture,0,train
Agriculture/276.jpg,Agriculture,0,train
Agriculture/277.jpg,Agriculture,0,test
Agriculture/278.jpg,Agriculture,0,train
Agriculture/279.jpg,Agriculture,0,train
Agriculture/280.jpg,Agriculture,0,train
Agriculture/281.jpg,Agriculture,0,train
Agriculture/282.jpg,Agriculture,0,train
Agriculture/283.jpg,Agriculture,0,test
Agriculture/284.jpg,Agriculture,0,train
Agriculture/285.jpg,Agriculture,0,train
Agriculture/286.jpg,Agriculture,0,train
Agriculture/287.jpg,Agriculture,0,train
Agriculture/288.jpg,Agriculture,0,train
Agriculture/289.jpg,Agriculture,0,val
Agriculture/290.jpg,Agriculture,0,train
Agriculture/291.jpg,Agriculture,0,train
Agriculture/292.jpg,Agriculture,0,train
Agriculture/293.jpg,Agriculture,0,train
Agriculture/294.jpg,Agriculture,0,train
Agriculture/295.jpg,Agriculture,0,train
Agriculture/296.jpg,Agriculture,0,test
Agriculture/297.jpg,Agriculture,0,train
Agriculture/298.jpg,Agriculture,0,train
Agriculture/299.jpg,Agriculture,0,train
Agriculture/300.jpg,Agriculture,0,train
Agriculture/301.jpg,Agriculture,0,train
Agriculture/302.jpg,Agriculture,0,train
Agriculture/303.jpg,Agriculture,0,train
Agriculture/304.jpg,Agriculture,0,train
Agriculture/305.jpg,Agriculture,0,train
Agriculture/306.jpg,Agriculture,0,train
Agriculture/307.jpg,Agriculture,0,train
Agriculture/308.jpg,Agriculture,0,train
Agriculture/309.jpg,Agriculture,0,test
Agriculture/310.jpg,Agriculture,0,train
Agriculture/311.jpg,Agriculture,0,train
Agriculture/312.jpg,Agriculture,0,train
Agriculture/313.jpg,Agriculture,0,train
Agriculture/314.jpg,Agriculture,0,test
Agriculture/315.jpg,Agriculture,0,train
Agriculture/316.jpg,Agriculture,0,test
Agriculture/317.jpg,Agriculture,0,train
Agriculture/318.jpg,Agriculture,0,train
Agriculture/319.jpg,Agriculture,0,train
Agriculture/320.jpg,Agriculture,0,train
Agriculture/321.jpg,Agriculture,0,train
Agriculture/322.jpg,Agriculture,0,train
Agriculture/323.jpg,Agriculture,0,train
Agriculture/324.jpg,Agriculture,0,train
Agriculture/325.jpg,Agriculture,0,train
Agriculture/326.jpg,Agriculture,0,train
Agriculture/327.jpg,Agriculture,0,train
Agriculture/328.jpg,Agriculture,0,train
Agriculture/329.jpg,Agriculture,0,train
Agriculture/330.jpg,Agriculture,0,train
Agriculture/331.jpg,Agriculture,0,val
Agriculture/332.jpg,Agriculture,0,train
Agriculture/333.jpg,Agriculture,0,train
Agriculture/334.jpg,Agriculture,0,train
Agriculture/335.jpg,Agriculture,0,train
Agriculture/336.jpg,Agriculture,0,train
Agriculture/337.jpg,Agriculture,0,train
Agriculture/338.jpg,Agriculture,0,test
Agriculture/339.jpg,Agriculture,0,train
Agriculture/340.jpg,Agriculture,0,test
Agriculture/341.jpg,Agriculture,0,train
Agriculture/342.jpg,Agriculture,0,train
Agriculture/343.jpg,Agriculture,0,train
Agriculture/344.jpg,Agriculture,0,val
Agriculture/345.jpg,Agriculture,0,train
Agriculture/346.jpg,Agriculture,0,test
Agriculture/347.jpg,Agriculture,0,train
Agriculture/348.jpg,Agriculture,0,val
Agriculture/349.jpg,Agriculture,0,train
Agriculture/350.jpg,Agriculture,0,train
Agriculture/351.jpg,Agriculture,0,train
Agriculture/352.jpg,Agriculture,0,train
Agriculture/353.jpg,Agriculture,0,train
Agriculture/354.jpg,Agriculture,0,train
Agriculture/355.jpg,Agriculture,0,train
Agriculture/356.jpg,Agriculture,0,train
Agriculture/357.jpg,Agriculture,0,train
Agriculture/358.jpg,Agriculture,0,train
Agriculture/359.jpg,Agriculture,0,train
Agriculture/360.jpg,Agriculture,0,train
Agriculture/361.jpg,Agriculture,0,train
Agriculture/362.jpg,Agriculture,0,train
Agriculture/363.jpg,Agriculture,0,train
Agriculture/364.jpg,Agriculture,0,train
Agriculture/365.jpg,Agriculture,0,train
Agriculture/366.jpg,Agriculture,0,train
Agriculture/367.jpg,Agriculture,0,test
Agriculture/368.jpg,Agriculture,0,train
Agriculture/369.jpg,Agriculture,0,train
Agriculture/370.jpg,Agriculture,0,train
Agriculture/371.jpg,Agriculture,0,train
Agriculture/372.jpg,Agriculture,0,train
Agriculture/373.jpg,Agriculture,0,train
Agriculture/374.jpg,Agriculture,0,train
Agriculture/375.jpg,Agriculture,0,train
Agriculture/376.jpg,Agriculture,0,train
Agriculture/377.jpg,Agriculture,0,val
Agriculture/378.jpg,Agriculture,0,train
Agriculture/379.jpg,Agriculture,0,val
Agriculture/380.jpg,Agriculture,0,test
Agriculture/381.jpg,Agriculture,0,train
Agriculture/382.jpg,Agriculture,0,train
Agriculture/383.jpg,Agriculture,0,train
Agriculture/384.jpg,Agriculture,0,train
Agriculture/385.jpg,Agriculture,0,test
Agriculture/386.jpg,Agriculture,0,test
Agriculture/387.jpg,Agriculture,0,train
Agriculture/388.jpg,Agriculture,0,test
Agriculture/389.jpg,Agriculture,0,train
Agriculture/390.jpg,Agriculture,0,test
Agriculture/391.jpg,Agriculture,0,train
Agriculture/392.jpg,Agriculture,0,val
Agriculture/393.jpg,Agriculture,0,test
Agriculture/394.jpg,Agriculture,0,train
Agriculture/395.jpg,Agriculture,0,train
Agriculture/396.jpg,Agriculture,0,train
Agriculture/397.jpg,Agriculture,0,train
Agriculture/398.jpg,Agriculture,0,val
Agriculture/399.jpg,Agriculture,0,train
Agriculture/400.jpg,Agriculture,0,train
Agriculture/401.jpg,Agriculture,0,train
Agriculture/402.jpg,Agriculture,0,val
Agriculture/403.jpg,Agriculture,0,train
Agriculture/404.jpg,Agriculture,0,train
Agriculture/405.jpg,Agriculture,0,train
Agriculture/406.jpg,Agriculture,0,train
Agriculture/407.jpg,Agriculture,0,val
Agriculture/408.jpg,Agriculture,0,train
Agriculture/409.jpg,Agriculture,0,train
Agriculture/410.jpg,Agriculture,0,train
Agriculture/411.jpg,Agriculture,0,train
Agriculture/412.jpg,Agriculture,0,train
Agriculture/413.jpg,Agriculture,0,train
Agriculture/414.jpg,Agriculture,0,test
Agriculture/415.jpg,Agriculture,0,train
Agriculture/416.jpg,Agriculture,0,train
Agriculture/417.jpg,Agriculture,0,train
Agriculture/418.jpg,Agriculture,0,train
Agriculture/419.jpg,Agriculture,0,val
Agriculture/420.jpg,Agriculture,0,train
Agriculture/421.jpg,Agriculture,0,train
Agriculture/422.jpg,Agriculture,0,train
Agriculture/423.jpg,Agriculture,0,train
Agriculture/424.jpg,Agriculture,0,train
Agriculture/425.jpg,Agriculture,0,train
Agriculture/426.jpg,Agriculture,0,train
Agriculture/427.jpg,Agriculture,0,train
Agriculture/428.jpg,Agriculture,0,val
Agriculture/429.jpg,Agriculture,0,train
Agriculture/430.jpg,Agriculture,0,train
Agriculture/431.jpg,Agriculture,0,train
Agriculture/432.jpg,Agriculture,0,train
Agriculture/433.jpg,Agriculture,0,train
Agriculture/434.jpg,Agriculture,0,train
Agriculture/435.jpg,Agriculture,0,train
Agriculture/436.jpg,Agriculture,0,train
Agriculture/437.jpg,Agriculture,0,train
Agriculture/438.jpg,Agriculture,0,train
Agriculture/439.jpg,Agriculture,0,train
Agriculture/440.jpg,Agriculture,0,train
Agriculture/441.jpg,Agriculture,0,train
Agriculture/442.jpg,Agriculture,0,train
Agriculture/443.jpg,Agriculture,0,train
Agriculture/444.jpg,Agriculture,0,train
Agriculture/445.jpg,Agriculture,0,train
Agriculture/446.jpg,Agriculture,0,train
Agriculture/447.jpg,Agriculture,0,train
Agriculture/448.jpg,Agriculture,0,train
Agriculture/449.jpg,Agriculture,0,train
Agriculture/450.jpg,Agriculture,0,train
Agriculture/451.jpg,Agriculture,0,train
Agriculture/452.jpg,Agriculture,0,train
Agriculture/453.jpg,Agriculture,0,train
Agriculture/454.jpg,Agriculture,0,train
Agriculture/455.jpg,Agriculture,0,test
Agriculture/456.jpg,Agriculture,0,test
Agriculture/457.jpg,Agriculture,0,train
Agriculture/458.jpg,Agriculture,0,train
Agriculture/459.jpg,Agriculture,0,train
Agriculture/460.jpg,Agriculture,0,test
Agriculture/461.jpg,Agriculture,0,test
Agriculture/462.jpg,Agriculture,0,test
Agriculture/463.jpg,Agriculture,0,train
Agriculture/464.jpg,Agriculture,0,train
Agriculture/465.jpg,Agriculture,0,train
Agriculture/466.jpg,Agriculture,0,train
Agriculture/467.jpg,Agriculture,0,train
Agriculture/468.jpg,Agriculture,0,train
Agriculture/469.jpg,Agriculture,0,train
Agriculture/470.jpg,Agriculture,0,train
Agriculture/471.jpg,Agriculture,0,train
Agriculture/472.jpg,Agriculture,0,val
Agriculture/473.jpg,Agriculture,0,val
Agriculture/474.jpg,Agriculture,0,train
Agriculture/475.jpg,Agriculture,0,test
Agriculture/476.jpg,Agriculture,0,val
Agriculture/477.jpg,Agriculture,0,val
Agriculture/478.jpg,Agriculture,0,train
Agriculture/479.jpg,Agriculture,0,train
Agriculture/480.jpg,Agriculture,0,train
Agriculture/481.jpg,Agriculture,0,train
Agriculture/482.jpg,Agriculture,0,train
Agriculture/483.jpg,Agriculture,0,train
Agriculture/484.jpg,Agriculture,0,train
Agriculture/485.jpg,Agriculture,0,val
Agriculture/486.jpg,Agriculture,0,train
Agriculture/487.jpg,Agriculture,0,train
Agriculture/488.jpg,Agriculture,0,train
Agriculture/489.jpg,Agriculture,0,train
Agriculture/490.jpg,Agriculture,0,test
Agriculture/491.jpg,Agriculture,0,train
Agriculture/492.jpg,Agriculture,0,test
Agriculture/493.jpg,Agriculture,0,test
Agriculture/494.jpg,Agriculture,0,train
Agriculture/495.jpg,Agriculture,0,train
Agriculture/496.jpg,Agriculture,0,train
Agriculture/497.jpg,Agriculture,0,train
Agriculture/498.jpg,Agriculture,0,train
Agriculture/499.jpg,Agriculture,0,val
Agriculture/500.jpg,Agriculture,0,train
Agriculture/501.jpg,Agriculture,0,train
Agriculture/502.jpg,Agriculture,0,train
Agriculture/503.jpg,Agriculture,0,test
Agriculture/504.jpg,Agriculture,0,train
Agriculture/505.jpg,Agriculture,0,val
Agriculture/506.jpg,Agriculture,0,val
Agriculture/507.jpg,Agriculture,0,train
Agriculture/508.jpg,Agriculture,0,train
Agriculture/509.jpg,Agriculture,0,test
Agriculture/510.jpg,Agriculture,0,train
Agriculture/511.jpg,Agriculture,0,val
Agriculture/512.jpg,Agriculture,0,train
Agriculture/513.jpg,Agriculture,0,train
Agriculture/514.jpg,Agriculture,0,train
Agriculture/515.jpg,Agriculture,0,train
Agriculture/516.jpg,Agriculture,0,train
Agriculture/517.jpg,Agriculture,0,train
Agriculture/518.jpg,Agriculture,0,train
Agriculture/519.jpg,Agriculture,0,train
Agriculture/520.jpg,Agriculture,0,train
Agriculture/521.jpg,Agriculture,0,val
Agriculture/522.jpg,Agriculture,0,train
Agriculture/523.jpg,Agriculture,0,train
Agriculture/524.jpg,Agriculture,0,train
Agriculture/525.jpg,Agriculture,0,test
Agriculture/526.jpg,Agriculture,0,train
Agriculture/527.jpg,Agriculture,0,train
Agriculture/528.jpg,Agriculture,0,train
Agriculture/529.jpg,Agriculture,0,train
Agriculture/530.jpg,Agriculture,0,train
Agriculture/531.jpg,Agriculture,0,train
Agriculture/532.jpg,Agriculture,0,train
Agriculture/533.jpg,Agriculture,0,train
Agriculture/534.jpg,Agriculture,0,train
Agriculture/535.jpg,Agriculture,0,train
Agriculture/536.jpg,Agriculture,0,train
Agriculture/537.jpg,Agriculture,0,train
Agriculture/538.jpg,Agriculture,0,train
Agriculture/539.jpg,Agriculture,0,train
Agriculture/540.jpg,Agriculture,0,train
Agriculture/541.jpg,Agriculture,0,val
Agriculture/542.jpg,Agriculture,0,train
Agriculture/543.jpg,Agriculture,0,train
Agriculture/544.jpg,Agriculture,0,train
Agriculture/545.jpg,Agriculture,0,train
Agriculture/546.jpg,Agriculture,0,train
Agriculture/547.jpg,Agriculture,0,val
Agriculture/548.jpg,Agriculture,0,train
Agriculture/549.jpg,Agriculture,0,train
Agriculture/550.jpg,Agriculture,0,train
Agriculture/551.jpg,Agriculture,0,train
Agriculture/552.jpg,Agriculture,0,train
Agriculture/553.jpg,Agriculture,0,train
Agriculture/554.jpg,Agriculture,0,test
Agriculture/555.jpg,Agriculture,0,train
Agriculture/556.jpg,Agriculture,0,val
Agriculture/557.jpg,Agriculture,0,val
Agriculture/558.jpg,Agriculture,0,train
Agriculture/559.jpg,Agriculture,0,train
Agriculture/560.jpg,Agriculture,0,train
Agriculture/561.jpg,Agriculture,0,test
Agriculture/562.jpg,Agriculture,0,test
Agriculture/563.jpg,Agriculture,0,val
Agriculture/564.jpg,Agriculture,0,val
Agriculture/565.jpg,Agriculture,0,test
Agriculture/566.jpg,Agriculture,0,val
Agriculture/567.jpg,Agriculture,0,test
Agriculture/568.jpg,Agriculture,0,train
Agriculture/569.jpg,Agriculture,0,train
Agriculture/570.jpg,Agriculture,0,train
Agriculture/571.jpg,Agriculture,0,train
Agriculture/572.jpg,Agriculture,0,train
Agriculture/573.jpg,Agriculture,0,train
Agriculture/574.jpg,Agriculture,0,test
Agriculture/575.jpg,Agriculture,0,val
Agriculture/576.jpg,Agriculture,0,train
Agriculture/577.jpg,Agriculture,0,train
Agriculture/578.jpg,Agriculture,0,val
Agriculture/579.jpg,Agriculture,0,train
Agriculture/580.jpg,Agriculture,0,train
Agriculture/581.jpg,Agriculture,0,train
Agriculture/582.jpg,Agriculture,0,train
Agriculture/583.jpg,Agriculture,0,train
Agriculture/584.jpg,Agriculture,0,train
Agriculture/585.jpg,Agriculture,0,train
Agriculture/586.jpg,Agriculture,0,train
Agriculture/587.jpg,Agriculture,0,train
Agriculture/588.jpg,Agriculture,0,train
Agriculture/589.jpg,Agriculture,0,train
Agriculture/590.jpg,Agriculture,0,train
Agriculture/591.jpg,Agriculture,0,train
Agriculture/592.jpg,Agriculture,0,train
Agriculture/593.jpg,Agriculture,0,val
Agriculture/594.jpg,Agriculture,0,train
Agriculture/595.jpg,Agriculture,0,train
Agriculture/596.jpg,Agriculture,0,train
Agriculture/597.jpg,Agriculture,0,train
Agriculture/598.jpg,Agriculture,0,train
Agriculture/599.jpg,Agriculture,0,train
Agriculture/600.jpg,Agriculture,0,train
Agriculture/601.jpg,Agriculture,0,test
Agriculture/602.jpg,Agriculture,0,train
Agriculture/603.jpg,Agriculture,0,train
Agriculture/604.jpg,Agriculture,0,train
Agriculture/605.jpg,Agriculture,0,train
Agriculture/606.jpg,Agriculture,0,train
Agriculture/607.jpg,Agriculture,0,train
Agriculture/608.jpg,Agriculture,0,train
Agriculture/609.jpg,Agriculture,0,train
Agriculture/610.jpg,Agriculture,0,train
Agriculture/611.jpg,Agriculture,0,train
Agriculture/612.jpg,Agriculture,0,train
Agriculture/613.jpg,Agriculture,0,test
Agriculture/614.jpg,Agriculture,0,train
Agriculture/615.jpg,Agriculture,0,train
Agriculture/616.jpg,Agriculture,0,train
Agriculture/617.jpg,Agriculture,0,train
Agriculture/618.jpg,Agriculture,0,train
Agriculture/619.jpg,Agriculture,0,train
Agriculture/620.jpg,Agriculture,0,val
Agriculture/621.jpg,Agriculture,0,train
Agriculture/622.jpg,Agriculture,0,train
Agriculture/623.jpg,Agriculture,0,train
Agriculture/624.jpg,Agriculture,0,train
Agriculture/625.jpg,Agriculture,0,train
Agriculture/626.jpg,Agriculture,0,train
Agriculture/627.jpg,Agriculture,0,train
Agriculture/628.jpg,Agriculture,0,train
Agriculture/629.jpg,Agriculture,0,train
Agriculture/630.jpg,Agriculture,0,train
Agriculture/631.jpg,Agriculture,0,train
Agriculture/632.jpg,Agriculture,0,train
Agriculture/633.jpg,Agriculture,0,val
Agriculture/634.jpg,Agriculture,0,train
