mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,brightness,contrast,ratio_r_g,ratio_r_b,ratio_g_b,dynamic_range,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_r_4,hist_r_5,hist_r_6,hist_r_7,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_g_4,hist_g_5,hist_g_6,hist_g_7,hist_b_0,hist_b_1,hist_b_2,hist_b_3,hist_b_4,hist_b_5,hist_b_6,hist_b_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,edge_density,relative_path,class_name,label_idx,split,is_human_made,is_water_related,is_vegetation_related,urban_density_proxy
0.4872934378829657,0.49456787109375,0.4343596215341605,0.1637391741058838,0.12283514601627409,0.10048630974621829,0.255159802148761,0.1643701450110494,0.5138504327512255,0.5138504327512255,0.12886010507429116,0.985291314925877,1.121866311935671,1.138613801072935,0.7828623529411765,0.0,0.00025610830269607844,0.009517654718137255,0.009278301164215687,0.005664541207107843,0.0036568435968137255,0.0024749157475490195,0.0005241842830882353,0.0,4.308363970588235e-06,0.004624789368872549,0.014436848958333333,0.0073720894607843136,0.0034993489583333335,0.0013801125919117648,5.5051317401960785e-05,0.0,5.361519607843137e-05,0.009977213541666667,0.014486155790441177,0.00486749387254902,0.0018142999387254903,0.0001708984375,2.8722426470588235e-06,175.19053675270277,0.20529228289446613,0.022938285027515198,0.9189445731217075,0.0432025416393673,Agriculture/011.jpg,Agriculture,0,train,0,0,1,0
0.3705603506050858,0.40444958256740193,0.3424017214307598,0.16873170779873328,0.14613631126179769,0.13850269938209656,0.2641426975618693,0.19617835166533618,0.4067376230277267,0.4067376230277267,0.1498621652303921,0.9162089847904384,1.0822385420093013,1.1812136021548985,0.9007545098039217,0.00028578814338235296,0.010194067861519608,0.005514227175245098,0.007104970894607843,0.00628973268995098,0.0016582414215686274,0.00029488357843137253,3.0637254901960784e-05,6.223192401960784e-06,0.005393592984068628,0.00909878599877451,0.00794510186887255,0.006725834865196079,0.0018267463235294118,0.0003355736825980392,4.0690104166666664e-05,0.00016467524509803923,0.010596660539215687,0.00791781556372549,0.008111213235294118,0.0037884880514705882,0.0006414675245098039,0.00014696308210784313,5.26577818627451e-06,371.3463755677157,0.16530109246032018,0.017284358758728975,0.8727579544928321,0.05887357868308031,Agriculture/012.jpg,Agriculture,0,train,0,0,1,0
0.48788296568627454,0.49357156192555157,0.4274299172794117,0.17495644497177515,0.13399786618364384,0.10199727932519717,0.253264584705691,0.16733222049583155,0.5114905263863359,0.5114905263863359,0.13981202220796018,0.988474607204211,1.1414337989659404,1.1547426383246744,0.766894117647059,0.0,1.0052849264705882e-05,0.01157513786764706,0.00819690180759804,0.00488424862132353,0.002513691023284314,0.0033992991727941177,0.0007932176776960784,0.0,4.308363970588235e-06,0.0047626570159313725,0.01508023131127451,0.00586847043504902,0.0034849877450980394,0.0020479090073529413,0.00012398514093137254,0.0,4.021139705882353e-05,0.01233197380514706,0.012526807598039216,0.004397403492647059,0.0019526462928921569,0.0001182406556372549,5.26577818627451e-06,134.68216764586697,0.28639725405400185,0.03318683255895139,0.9470785727956831,0.03182416646538561,Agriculture/013.jpg,Agriculture,0,train,0,0,1,0
0.2805655086741728,0.3587598015280331,0.26942276300168505,0.10116228801088019,0.08095566735200334,0.07510313353099622,0.31418897178916894,0.2898594439898464,0.35933107862285535,0.35933107862285535,0.0840600040542742,0.7820427474281068,1.0413578093208107,1.3315867754274406,0.856150980392157,0.0002671185661764706,0.014255897671568627,0.011420036764705882,0.004453890931372549,0.0007582720588235294,0.0001670687806372549,3.7817861519607844e-05,1.2446384803921568e-05,0.0,0.0010445389093137255,0.01962124693627451,0.008859432444852941,0.0016185087316176472,0.0001761642156862745,4.116881127450981e-05,1.1488970588235294e-05,5.553002450980392e-05,0.014900716145833333,0.013523475796568627,0.002566827512254902,0.00026137408088235293,4.7870710784313725e-05,1.4839920343137255e-05,1.914828431372549e-06,264.9448430591744,0.12073766604026015,0.021875155331451582,0.7110978034544022,0.05339151531097662,Agriculture/014.jpg,Agriculture,0,val,0,0,1,0
0.3339225619446997,0.3652813481349571,0.2948275696997549,0.20269701353220423,0.15293682183490495,0.1353738407412321,0.274360967586026,0.2602779850399846,0.37937622070312504,0.37937622070312504,0.1617261746297353,0.9141516655808328,1.1326028666814625,1.238966003475491,0.7891717647058824,0.0001091452205882353,0.01813342524509804,0.0009827856924019608,0.0032801011029411765,0.005073337928921569,0.0032580805759803923,0.000523226868872549,1.2446384803921568e-05,9.574142156862745e-07,0.008479817708333334,0.0106201171875,0.0047679227941176475,0.005365827971813725,0.0019866344975490195,0.0001503140318627451,9.574142156862745e-07,2.776501225490196e-05,0.018284217984068627,0.0027884689031862746,0.007137522977941176,0.0028956992953431374,0.00022930070465686274,9.574142156862745e-06,0.0,71.98723880238889,0.34031826795111847,0.053742240186508465,0.9787699997669699,0.023081029726737645,Agriculture/015.jpg,Agriculture,0,test,0,0,1,0
0.278402769799326,0.3174583883846508,0.2516661999272365,0.20242774525484167,0.1399240623128283,0.14344169926801364,0.26228286040494453,0.35411277796927,0.33443573596430765,0.33443573596430765,0.152678390722508,0.8769740262533462,1.1062381790539928,1.261426349117097,0.9584690196078433,0.009924555759803921,0.007866593903186274,0.0026314529718137257,0.005017807904411765,0.00419155943627451,0.0014624502144607843,0.000258023131127451,2.0105698529411764e-05,0.00010866651348039215,0.01437222349877451,0.0059072457107843136,0.006999655330882353,0.003188189338235294,0.0007142310049019607,6.510416666666667e-05,1.723345588235294e-05,0.005454388786764706,0.013106043198529411,0.005230832567401961,0.005741134344362745,0.0015677657781862746,0.00023408777573529413,2.6807598039215686e-05,1.1488970588235294e-05,139.30664116566922,0.23921310779845037,0.0264260632217713,0.9538417996457114,0.03484731562328297,Agriculture/016.jpg,Agriculture,0,train,0,0,1,0
0.4729310877182904,0.47482892204733457,0.39182781144684437,0.10145628836923137,0.074164955682667,0.07675667527201774,0.17602051661573703,0.2000523181110565,0.48697982488893987,0.48697982488893987,0.07965256747246834,0.9960030987984216,1.2069870025358793,1.2118305440741914,0.9201400000000002,7.228477328431373e-05,0.0008942248774509804,0.004092945772058824,0.0121826171875,0.013013174019607844,0.001091930912990196,2.44140625e-05,9.574142156862745e-07,1.6276041666666666e-05,0.00015366498161764705,0.002866976868872549,0.01566473268995098,0.01247271369485294,0.00019100413602941176,6.7018995098039215e-06,4.787071078431372e-07,7.802925857843137e-05,0.00146484375,0.009809666053921568,0.018460860906862744,0.0015328201593137255,2.3935355392156862e-05,1.914828431372549e-06,4.787071078431372e-07,86.14938190840189,0.18490808120055605,0.02592865567027893,0.895595410073371,0.032817365677296435,Agriculture/017.jpg,Agriculture,0,train,0,0,1,0
0.37927371754365813,0.39723558612898285,0.3136531455844056,0.09133124252595176,0.07213445839221905,0.06915317208036277,0.20339917014472464,0.22139739832872038,0.3998523786956189,0.3998523786956189,0.07559867333993593,0.9547828070788186,1.2092137789495114,1.2664804388428506,0.49006823529411764,2.3935355392156862e-05,0.003382544424019608,0.009652171415441177,0.016140088848039216,0.0021738089767156864,0.0,0.0,0.0,9.574142156862745e-07,0.000467218137254902,0.011145737591911765,0.017817957261029412,0.0019406786151960785,0.0,0.0,0.0,5.744485294117647e-05,0.006095377604166666,0.018950099571078433,0.006269148284313726,4.787071078431372e-07,0.0,0.0,0.0,41.8665841563341,0.28273085477109844,0.03171434363063054,0.9437769132048746,0.02221501669219074,Agriculture/018.jpg,Agriculture,0,train,0,0,1,0
0.3809545778760723,0.5114194982192095,0.459385591394761,0.2591363653974686,0.18282309088411527,0.15339926426186995,0.3925746433604559,0.3732798787034981,0.5169318105660233,0.5169318105660233,0.19546106815567782,0.7448964534078427,0.8292697392330957,1.1132684539229487,0.9487745098039216,0.0004839728860294118,0.014464135263480392,0.004984298406862745,0.002476830575980392,0.0014815984987745097,0.0019200942095588234,0.004943129595588235,0.0006184895833333333,1.2925091911764706e-05,4.930683210784314e-05,0.009644512101715687,0.008575080422794118,0.004665000765931373,0.0030211205575980393,0.0048402075674019605,0.0005643956801470588,2.776501225490196e-05,0.000132601868872549,0.012342505361519608,0.008121744791666666,0.005220779718137255,0.0033466413909313724,0.0021460439644607845,3.446691176470588e-05,186.46908224903137,0.27684088092524484,0.037030260545454524,0.962511561047882,0.038692588348018184,Agriculture/019.jpg,Agriculture,0,train,0,0,1,0
0.45368018056832105,0.5024701286764706,0.4031801709941789,0.24044302819201954,0.16037496979893615,0.15992701612357385,0.23721725431254181,0.3167602648157377,0.5132527669270832,0.5132527669270832,0.17681700639303954,0.9028997857730122,1.1252541715954814,1.2462669356352245,0.8699615686274509,0.006882372089460785,0.0029167624080882353,0.0008171530330882353,0.0013379863664215686,0.009050915287990196,0.01002652037377451,0.00032073376225490196,2.0105698529411764e-05,4.787071078431372e-07,0.0018731809129901961,0.007838828890931373,0.0016654220281862744,0.012180702359068627,0.007485543045343137,0.00030637254901960784,2.2020526960784313e-05,0.00016898360906862745,0.009373085171568627,0.0015021829044117648,0.008020737591911764,0.011737898284313725,0.0004825367647058824,7.515701593137255e-05,1.1967677696078431e-05,139.3886237715084,0.2818359682647701,0.032821600191530846,0.9657674437158174,0.03314228079684878,Agriculture/020.jpg,Agriculture,0,train,0,0,1,0
0.26949229520909923,0.379395787856158,0.3490431841681985,0.14644475375157712,0.11413050876241679,0.09765342488138518,0.4338087941591685,0.3460051909696129,0.3826035443474264,0.3826035443474264,0.11872243969914364,0.7103196628215503,0.7720886690007629,1.0869594199087378,0.8818898039215688,0.0004303576899509804,0.018758616727941175,0.005811982996323529,0.0030642041973039215,0.0024600758272058823,0.0005495557598039216,0.00024318321078431373,5.457261029411765e-05,0.0,0.0007319431678921569,0.01785098805147059,0.00832998238357843,0.003253772212009804,0.000770718443627451,0.0003264782475490196,0.00010866651348039215,9.574142156862745e-07,0.0006883808210784314,0.022298655790441175,0.0059886259191176475,0.001597445618872549,0.0005117378982843138,0.0002594592524509804,2.7286305147058825e-05,243.4931606383667,0.2977914897859209,0.04072171910537635,0.8673868683586502,0.03933650387633913,Agriculture/021.jpg,Agriculture,0,test,0,0,1,0
0.40612410003063726,0.43898297478170956,0.3654687021292893,0.13434647183642592,0.11656022869841093,0.10695632679428076,0.24872335626445696,0.1803825881907805,0.44040940228630515,0.44040940228630515,0.11928846652844294,0.9251477030085532,1.1112417740618126,1.2011506326331258,0.8455847058823529,0.0,0.004713828890931373,0.006285903033088235,0.013779105392156862,0.005335190716911764,0.0009119370404411765,0.00030924479166666665,3.733915441176471e-05,0.0,0.0029746859681372547,0.006996783088235294,0.012171606924019607,0.007927389705882353,0.000980392156862745,0.00029249004289215685,2.9201133578431374e-05,0.0,0.005142750459558824,0.008923579197303922,0.01496725643382353,0.0018219592524509804,0.00042987898284313725,8.473115808823529e-05,2.3935355392156862e-06,73.28248622825674,0.29087658493015284,0.03189450803985202,0.9602156008898615,0.02581112162891052,Agriculture/022.jpg,Agriculture,0,val,0,0,1,0
0.43986666810278796,0.4357760560278799,0.3558448342715993,0.11451628559017528,0.08157001288405663,0.08045144141583488,0.17417690525947166,0.2260445094179701,0.4557821834788603,0.4557821834788603,0.08743113095600948,1.009386936075205,1.2361192671013068,1.224623773655894,0.8228360784313726,0.0002877029718137255,0.0018803615196078432,0.005948893229166667,0.012942804074754902,0.009544941023284313,0.0007510914522058824,1.6276041666666666e-05,4.787071078431372e-07,2.44140625e-05,0.0006026922487745098,0.006145163143382353,0.017473288143382355,0.007024069393382353,0.00010196461397058824,9.574142156862745e-07,0.0,0.000244140625,0.0029938342524509806,0.014224781709558824,0.013374119178921569,0.0005328010110294117,2.3935355392156862e-06,4.787071078431372e-07,0.0,76.27773150651316,0.23145321578674344,0.026831630479516123,0.9234595936422991,0.02966296848646499,Agriculture/023.jpg,Agriculture,0,train,0,0,1,0
0.34226576861213237,0.459046906115962,0.40200548358992033,0.17988758168523103,0.13611812768450096,0.11963629681609843,0.39024163728185357,0.3181768868717758,0.4613987342984069,0.4613987342984069,0.14192041509001135,0.7456008451338142,0.8513957497338891,1.1418921219624645,0.9151776470588235,8.903952205882352e-05,0.013811178768382353,0.00745394837622549,0.0036041858149509806,0.002632410386029412,0.0029766007965686273,0.000729070925245098,7.611443014705882e-05,8.138020833333333e-06,0.00028435202205882355,0.010844152113970587,0.010252948835784313,0.005503695618872549,0.0035907820159313724,0.000760186887254902,0.0001282935049019608,7.036994485294117e-05,0.0005495557598039216,0.015404316023284313,0.009241440716911764,0.004147039675245098,0.0015285117953431372,0.00042317708333333335,8.138020833333333e-06,251.70651900713298,0.2453506450828899,0.031156867171325087,0.9032946577020093,0.043927247594686664,Agriculture/024.jpg,Agriculture,0,train,0,0,1,0
0.5733230890012255,0.6262659409466911,0.5570530910117953,0.14083150183166265,0.10880559962801838,0.11187099823271593,0.2830625627882436,0.13370993599546896,0.628474396350337,0.628474396350337,0.11524486615827977,0.9154626531021927,1.029207247854609,1.1242481907185902,0.9046023529411765,0.00010100719975490195,0.0002211626838235294,0.0011795343137254901,0.009892961090686275,0.008697150735294118,0.006954656862745098,0.004180549172794118,0.00014552696078431372,4.308363970588235e-06,0.0001450482536764706,0.0002082375919117647,0.001914828431372549,0.014924172794117648,0.009516218596813725,0.004473039215686274,0.00018669577205882352,0.0,0.00010004978553921568,0.0006706686580882353,0.011414770986519608,0.00984939874387255,0.00794222962622549,0.0013451669730392157,5.026424632352941e-05,125.42239416631004,0.17979163883446153,0.021852099652538447,0.9273244491218661,0.038414175006390924,Agriculture/025.jpg,Agriculture,0,train,0,0,1,0
0.4379185096890319,0.43756265079273904,0.35628255208333337,0.10375137686528418,0.07691872037813186,0.07218839349066151,0.17898305058089323,0.2108284697308319,0.4507464838962929,0.4507464838962929,0.08153261516979131,1.0008132524280025,1.2291325938837392,1.2281337830123567,0.8791141176470587,0.00018142999387254903,0.0008846507352941176,0.006198778339460784,0.01732919730392157,0.005074295343137255,0.0016161151960784313,8.042279411764706e-05,7.659313725490196e-06,1.5318627450980392e-05,0.0003805721507352941,0.005028339460784314,0.020559034160539214,0.00489956724877451,0.00047056908700980393,1.4361213235294117e-05,4.7870710784313725e-06,0.00017520680147058824,0.0016692516850490195,0.0173129212622549,0.011300838694852941,0.0008736404718137255,3.111596200980392e-05,9.574142156862745e-06,0.0,59.12258757148804,0.26355686134992135,0.032222191205276154,0.9316641537279509,0.02642971187166311,Agriculture/026.jpg,Agriculture,0,train,0,0,1,0
0.4689765481387868,0.4901103300206801,0.4475910859949449,0.1710038826681365,0.12343910605605186,0.0951737949272199,0.3232668935683436,0.15843619261149944,0.5065341126685049,0.5065341126685049,0.13075712877584073,0.9568795225152736,1.0477789936734654,1.0949957101608996,0.7358333333333333,0.0,1.2925091911764706e-05,0.012612496170343138,0.008077703737745098,0.004967543658088235,0.0025079465379901963,0.0023523667279411764,0.0008415670955882353,0.0,0.0,0.004863185508578431,0.014529718137254902,0.007393631280637255,0.002968462775735294,0.0015759037990196079,4.164751838235294e-05,0.0,4.308363970588235e-06,0.00635675168504902,0.018315812653186273,0.0041824640012254905,0.002291092218137255,0.0002197265625,2.3935355392156862e-06,116.07104842489173,0.3132727875714898,0.03641316976025416,0.9477089435035649,0.030650606225847553,Agriculture/027.jpg,Agriculture,0,train,0,0,1,0
0.3071186140471814,0.34443682502297795,0.2768230961818321,0.18965467914365705,0.13029398752772786,0.14281340094566572,0.2384401533572485,0.31096190717040284,0.3589977787990196,0.3589977787990196,0.14285347801026224,0.8916543842550783,1.1094399534894663,1.2442488265294358,0.9133219607843138,0.006542011335784314,0.008409926470588235,0.0034754136029411763,0.00709683287377451,0.004410807291666667,0.0012360217524509803,0.00018956801470588236,1.1967677696078431e-05,1.4361213235294117e-05,0.009943704044117646,0.008675608915441177,0.008289292279411765,0.003795189950980392,0.000599820006127451,5.170036764705882e-05,2.8722426470588235e-06,0.003766467524509804,0.012372663909313726,0.005601351868872549,0.0074443742340686275,0.001967964920343137,0.00020728017769607843,1.0052849264705882e-05,2.3935355392156862e-06,154.7637424908806,0.2186610598876129,0.023689797844697116,0.9415396340624711,0.03802158293038081,Agriculture/028.jpg,Agriculture,0,val,0,0,1,0
0.282846129174326,0.3362200568704044,0.2568380318435969,0.1107891085955529,0.07539790518171749,0.07667580311870846,0.2797776660777245,0.2706680171696134,0.34146728515624997,0.34146728515624997,0.08221008922662092,0.8412529680548445,1.1012625977991488,1.3090742105686497,0.7917235294117648,1.1967677696078431e-05,0.01739334405637255,0.00898581112132353,0.0027712354473039217,0.0015864353553921569,0.0006093941482843137,1.2446384803921568e-05,1.914828431372549e-06,0.0,0.0004992915134803921,0.024263748468137256,0.005101581648284313,0.0013470818014705882,0.0001517501531862745,8.61672794117647e-06,4.787071078431372e-07,4.643458946078431e-05,0.018718884037990196,0.009847483915441177,0.002086205575980392,0.0006462545955882353,2.44140625e-05,2.8722426470588235e-06,0.0,57.7273135032228,0.41684407152768754,0.05979900167436251,0.9340014744438694,0.01945464039998742,Agriculture/029.jpg,Agriculture,0,train,0,0,1,0
0.311102294921875,0.34580143947227326,0.26337011000689337,0.15193340143163458,0.10404694873554322,0.1019384233586442,0.24596328186955063,0.27636483974571113,0.3575415517769608,0.3575415517769608,0.11370745136537384,0.8996558441170431,1.1812361057273024,1.312986604035501,0.5534321568627452,9.574142156862745e-07,0.01678921568627451,0.004269588694852941,0.004138901654411765,0.005328967524509804,0.0008415670955882353,3.3509497549019607e-06,0.0,0.0,0.003885665594362745,0.016846181832107843,0.007387408088235294,0.0029598460477941175,0.00029296875,4.787071078431372e-07,0.0,2.3935355392156862e-06,0.01929620481004902,0.00591729856004902,0.005451516544117647,0.0007051355698529412,0.0,0.0,0.0,29.90689844350856,0.49415449953995144,0.07099744390020928,0.9821654849353376,0.014533615727220884,Agriculture/030.jpg,Agriculture,0,train,0,0,1,0
